,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2121,0.17642655372619628,0.008318647476495807,0.005027914047241211,0.00023880634246247363,2,210,14,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 14}",0.4,0.575,0.55,0.55,0.5,0.515,0.06244997998398397,10279
2122,0.18893060684204102,0.008348293274353085,0.005309152603149414,0.0002354861355822164,2,210,15,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 15}",0.3875,0.55,0.5625,0.6375,0.5,0.5275000000000001,0.08268917704270613,10225
2123,0.20275359153747557,0.008823129759316078,0.0053408145904541016,0.0003585486320854376,2,210,16,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 16}",0.3875,0.5625,0.5625,0.6375,0.5,0.53,0.08351646544245031,10213
2124,0.2070995807647705,0.004136566169253296,0.005688381195068359,0.0003803495231528159,2,210,17,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 17}",0.4125,0.5625,0.5625,0.6375,0.5,0.5349999999999999,0.07516648189186453,10195
2125,0.22877178192138672,0.011737695418551193,0.006689262390136719,0.0015316543311488264,2,210,18,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 18}",0.4125,0.5625,0.475,0.6375,0.5125,0.5199999999999999,0.07648529270389177,10261
2126,0.22810759544372558,0.005443638455415737,0.006067991256713867,0.00028578927877876575,2,210,19,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 19}",0.4125,0.6125,0.5125,0.6375,0.5125,0.5375,0.0806225774829855,10169
2127,0.24744610786437987,0.00805382391108311,0.006578636169433594,0.0004956255010478509,2,210,20,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 20}",0.4125,0.625,0.5125,0.6375,0.5125,0.54,0.08306623862918075,10142
2128,0.2603781700134277,0.014940060706624984,0.006530952453613281,0.00030205134519459016,2,210,21,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 21}",0.4125,0.6375,0.525,0.6375,0.5125,0.5449999999999999,0.08499999999999999,10115
2129,0.26422672271728515,0.005656831764410776,0.006829690933227539,0.00032882198791413177,2,210,22,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 22}",0.4125,0.625,0.475,0.625,0.5125,0.53,0.0838898086778126,10213
2130,0.2825190544128418,0.014456309315254597,0.007626771926879883,0.0005861754938358514,2,210,23,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 23}",0.4,0.625,0.475,0.625,0.5125,0.5275000000000001,0.08746427842267951,10225
2131,0.29177145957946776,0.008971892031240703,0.008382606506347656,0.0024743791773235747,2,210,24,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 24}",0.4,0.6375,0.4875,0.6,0.5,0.525,0.08477912478906584,10241
2132,0.30032052993774416,0.008803444795804312,0.007772588729858398,0.0005497891201781128,2,210,25,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 25}",0.4125,0.6375,0.5375,0.625,0.5,0.5425,0.08314144574157945,10123
2133,0.3161439895629883,0.008681294829795575,0.007875728607177734,0.00021405699625333955,2,210,26,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 26}",0.4125,0.625,0.5375,0.6125,0.5125,0.54,0.0768114574786861,10142
2134,0.33564910888671873,0.009463959232636019,0.008446168899536134,0.0009678352347210863,2,210,27,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 27}",0.425,0.6375,0.5375,0.6375,0.5125,0.55,0.08062257748298547,10038
2135,0.34648284912109373,0.012691695926704697,0.007799005508422852,0.0013463336056312324,2,210,28,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 28}",0.4125,0.625,0.525,0.65,0.5,0.5425,0.08645808232895291,10123
2136,0.3501718044281006,0.008052526900841968,0.009893131256103516,0.0011989107328431838,2,210,29,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 29}",0.425,0.625,0.5375,0.6375,0.5,0.5449999999999999,0.07929375763576853,10115
2137,0.371610164642334,0.00681123352062692,0.008894062042236328,0.0007155778096180132,2,210,30,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 30}",0.425,0.625,0.525,0.6375,0.5,0.5425000000000001,0.07968688725254613,10120
2138,0.3816843509674072,0.015337720450675364,0.009810876846313477,0.001081662305414875,2,210,31,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 31}",0.4125,0.625,0.5375,0.6375,0.5125,0.5450000000000002,0.08200609733428364,10103
2139,0.39311561584472654,0.021476993909043274,0.00901951789855957,0.00014878554170664953,2,210,32,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 32}",0.425,0.6375,0.525,0.6375,0.525,0.5499999999999999,0.08023403267940604,10070
2140,0.4116732120513916,0.021731628327137084,0.01006941795349121,0.0010019937427415031,2,210,33,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 33}",0.425,0.6375,0.525,0.6375,0.525,0.5499999999999999,0.08023403267940604,10070
2141,0.418994140625,0.025732595534706106,0.011835432052612305,0.003099363746400675,2,210,34,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 34}",0.425,0.625,0.525,0.6375,0.525,0.5475000000000001,0.0776208734813001,10073
2142,0.42997126579284667,0.01898003317976384,0.009958028793334961,0.0003219589873479586,2,210,35,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 35}",0.45,0.6375,0.5375,0.6375,0.525,0.5575,0.07185053931599954,9910
2143,0.43939595222473143,0.01601275050098395,0.01079545021057129,0.0013670790149097967,2,210,36,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 36}",0.45,0.6375,0.5375,0.6375,0.5125,0.555,0.07314369419163895,9960
2144,0.44822235107421876,0.017955356686590547,0.010283470153808594,0.00012654480195153678,2,210,37,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 37}",0.4625,0.6375,0.5375,0.6375,0.5125,0.5575000000000001,0.06964194138592057,9896
2145,0.46041269302368165,0.013971134590811521,0.010835695266723632,0.00033207740122193714,2,210,38,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 38}",0.4625,0.625,0.5375,0.6375,0.5,0.5525,0.06864765108872989,10012
2146,0.4740290641784668,0.014945736110834086,0.011041927337646484,0.0004000018184803185,2,210,39,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 39}",0.4375,0.65,0.55,0.625,0.5,0.5525,0.07842193570679061,10012
2147,0.4848491668701172,0.014154292033659551,0.011665582656860352,0.0011728389628336408,2,210,40,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 40}",0.425,0.6625,0.5625,0.625,0.525,0.5599999999999999,0.08268917704270613,9836
2148,0.4940319061279297,0.01324016014046721,0.011338758468627929,9.210543890131668e-05,2,210,41,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 41}",0.4375,0.65,0.575,0.6375,0.525,0.565,0.07802243267163617,9736
2149,0.5053300857543945,0.010070743539179694,0.011364507675170898,8.164956052348152e-05,2,210,42,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 42}",0.4375,0.65,0.5625,0.625,0.525,0.5599999999999999,0.07558108228915487,9836
2150,0.5254558563232422,0.01160991240430987,0.012390375137329102,0.0016558916591417892,2,210,43,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 43}",0.45,0.65,0.55,0.625,0.525,0.56,0.07176350047203661,9822
2151,0.5320252418518067,0.01629261292171882,0.01213822364807129,0.0006169705239535193,2,210,44,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 44}",0.4375,0.65,0.55,0.625,0.525,0.5575,0.07566372975210779,9910
2152,0.5418313026428223,0.012514324458282992,0.012581586837768555,0.0007320505246371938,2,210,45,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 45}",0.45,0.65,0.575,0.6125,0.5125,0.5599999999999999,0.07132671308843554,9836
2153,0.5545300006866455,0.012336330269265951,0.013308382034301758,0.0011914229761306795,2,210,46,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 46}",0.45,0.6625,0.575,0.6125,0.5125,0.5625,0.07458216945088149,9763
2154,0.5620320320129395,0.009810601011715218,0.013302993774414063,0.0009109202262167126,2,210,47,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 47}",0.4375,0.65,0.5625,0.625,0.5125,0.5574999999999999,0.0768927824961485,9933
2155,0.5721895694732666,0.010529266331651237,0.013268613815307617,0.0009317703178626655,2,210,48,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 48}",0.45,0.65,0.5625,0.625,0.5125,0.5599999999999999,0.07305819598101229,9836
2156,0.5897531509399414,0.012888777478506258,0.013981008529663086,0.000897973902447596,2,210,49,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 49}",0.45,0.6625,0.6125,0.6125,0.5125,0.5700000000000001,0.07729812416870153,9593
2157,0.6012228012084961,0.013127291519811398,0.013754177093505859,0.0006073995893416302,2,210,50,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 50}",0.45,0.675,0.6125,0.6125,0.5125,0.5725,0.08038967595406767,9532
2158,0.6105712890625,0.01204428927050667,0.014423894882202148,0.0012587168868704425,2,210,51,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 51}",0.45,0.675,0.6,0.625,0.5125,0.5725,0.08077747210701758,9532
2159,0.6241901397705079,0.00946873035803421,0.01441802978515625,0.000546034235383824,2,210,52,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 52}",0.4625,0.675,0.5875,0.6125,0.5125,0.5700000000000001,0.07483314773547885,9593
2160,0.639613151550293,0.011509627543688025,0.014338302612304687,0.0006125430423788601,2,210,53,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 53}",0.45,0.675,0.55,0.6125,0.5125,0.5599999999999999,0.0780224326716362,9836
2161,0.648026990890503,0.01075725866954783,0.014961051940917968,0.0001599671335366346,2,210,54,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 54}",0.45,0.675,0.55,0.6125,0.5125,0.5599999999999999,0.0780224326716362,9836
2162,0.6625494956970215,0.01423228772521813,0.014767980575561524,0.0004287633341380604,2,210,55,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 55}",0.45,0.675,0.5375,0.6125,0.5125,0.5575000000000001,0.07850159234053793,9896
2163,0.6705291748046875,0.013083648499861924,0.015169000625610352,0.0007216511526135803,2,210,56,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 56}",0.45,0.675,0.5375,0.6125,0.5125,0.5575000000000001,0.07850159234053793,9896
2164,0.6788132190704346,0.012914034279170546,0.016376256942749023,0.0016242271397090928,2,210,57,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 57}",0.45,0.675,0.5375,0.6125,0.5125,0.5575000000000001,0.07850159234053793,9896
2165,0.6886286735534668,0.011079083401965811,0.015513896942138672,0.0005167744123905049,2,210,58,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 58}",0.45,0.6625,0.55,0.6125,0.5125,0.5575000000000001,0.07441438033068608,9896
2166,0.7101877689361572,0.010081549605432864,0.015654516220092774,0.000587054294422542,2,210,59,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 59}",0.45,0.6625,0.55,0.6125,0.5125,0.5575000000000001,0.07441438033068608,9896
2167,0.7167564868927002,0.022018267520686585,0.016651105880737305,0.0010062213983933683,2,210,60,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 60}",0.4625,0.6625,0.55,0.6125,0.5,0.5575,0.07271519786124493,9910
2168,0.723742151260376,0.0194942258523823,0.01647605895996094,0.000638433487109037,2,210,61,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 61}",0.4625,0.6625,0.5375,0.6125,0.5,0.555,0.07314369419163896,9960
2169,0.7408724308013916,0.014969163460670818,0.016735649108886717,0.0006470029182542885,2,210,62,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 62}",0.4625,0.6625,0.5375,0.6125,0.5,0.555,0.07314369419163896,9960
2170,0.7533537864685058,0.024550099012845637,0.017209959030151368,0.0011073477984362562,2,210,63,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 63}",0.4625,0.6625,0.5375,0.6125,0.5,0.555,0.07314369419163896,9960
2171,0.7596239566802978,0.015760681784721543,0.017555999755859374,0.0008111691795827191,2,210,64,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 64}",0.4625,0.6625,0.5375,0.6125,0.5,0.555,0.07314369419163896,9960
2172,0.7851986885070801,0.01388398571608021,0.017153835296630858,0.0004041235735076632,2,210,65,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 65}",0.4625,0.65,0.5375,0.6125,0.5,0.5525,0.06955213871621778,10012
2173,0.7890749454498291,0.007310089240792308,0.018368339538574217,0.0005522018387691395,2,210,66,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 66}",0.4625,0.6125,0.55,0.6125,0.5,0.5475000000000001,0.05989574275355471,10073
2174,0.8032327175140381,0.022707571876332683,0.01805901527404785,0.0008314231607024172,2,210,67,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 67}",0.4625,0.6125,0.55,0.6125,0.5,0.5475000000000001,0.05989574275355471,10073
2175,0.8065807342529296,0.015570300093780218,0.01836390495300293,0.0017114837830370802,2,210,68,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 68}",0.45,0.6125,0.5625,0.6125,0.5,0.5475,0.06393355926272212,10084
2176,0.8273981094360352,0.020553387075711912,0.018341684341430665,0.0005996560965290599,2,210,69,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 69}",0.45,0.6125,0.5625,0.6125,0.5125,0.55,0.06224949798994368,10038
2177,0.8415740489959717,0.01302426133556981,0.019109344482421874,0.0011133087177133667,2,210,70,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 70}",0.4375,0.6125,0.5625,0.6125,0.5,0.545,0.0678232998312527,10104
2178,0.8409700393676758,0.013621988124881742,0.018581676483154296,0.0005477332233631202,2,210,71,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 71}",0.4375,0.6125,0.5625,0.6125,0.5,0.545,0.0678232998312527,10104
2179,0.8606320858001709,0.014976116683224716,0.01890101432800293,0.0009560573439935913,2,210,72,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 72}",0.45,0.6125,0.5625,0.6125,0.5,0.5475,0.06393355926272212,10084
2180,0.8722297191619873,0.018612613840755694,0.019639110565185545,0.0010924339252806603,2,210,73,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 73}",0.4625,0.6125,0.5625,0.6125,0.5,0.55,0.06020797289396149,10038
2181,0.8971502780914307,0.01946757797654006,0.01996636390686035,0.001252928990908267,2,210,74,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 74}",0.4625,0.6125,0.5625,0.6125,0.5,0.55,0.06020797289396149,10038
2182,0.8804863452911377,0.009865053817368854,0.01985764503479004,0.0003942610042598826,2,210,75,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 75}",0.4625,0.625,0.575,0.6125,0.5,0.5549999999999999,0.06354132513569417,9980
2183,0.9064162254333497,0.02451648774852586,0.01979537010192871,0.0005548844295812549,2,210,76,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 76}",0.4625,0.625,0.575,0.6125,0.5,0.5549999999999999,0.06354132513569417,9980
2184,0.9256129264831543,0.023318503546155927,0.01990656852722168,0.00048794155765918883,2,210,77,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 77}",0.4625,0.6375,0.575,0.6125,0.5,0.5575,0.0664266512779321,9910
2185,0.9203273773193359,0.020706517197352423,0.021255016326904297,0.001199371841247278,2,210,78,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 78}",0.4625,0.6375,0.575,0.6125,0.5125,0.5599999999999999,0.06442049363362562,9836
2186,0.9427146434783935,0.02592906665725871,0.020989036560058592,0.0006186107271411265,2,210,79,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 79}",0.4625,0.6375,0.5625,0.6125,0.5125,0.5575000000000001,0.06403124237432849,9896
2187,0.9424325942993164,0.011855823315097503,0.02271428108215332,0.0025518808957776264,2,210,80,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 80}",0.4625,0.6375,0.575,0.6125,0.5125,0.5599999999999999,0.06442049363362562,9836
2188,0.9626419067382812,0.023166800324324707,0.022170352935791015,0.0016928396036824513,2,210,81,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 81}",0.4625,0.6375,0.5625,0.6125,0.5125,0.5575000000000001,0.06403124237432849,9896
2189,0.9638622283935547,0.018511428826262055,0.02201361656188965,0.0010363092908687234,2,210,82,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 82}",0.4625,0.6375,0.5625,0.6125,0.5125,0.5575000000000001,0.06403124237432849,9896
2190,0.9947194576263427,0.02613846098989532,0.023051357269287108,0.0010873244497836161,2,210,83,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 83}",0.4625,0.6375,0.5625,0.6125,0.5125,0.5575000000000001,0.06403124237432849,9896
2191,0.9905834197998047,0.01866269226187033,0.022434520721435546,0.0013426780616011891,2,210,84,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 84}",0.4625,0.6375,0.575,0.6125,0.5125,0.5599999999999999,0.06442049363362562,9836
2192,1.0078415870666504,0.016608611207963572,0.022255611419677735,0.0005938518443601057,2,210,85,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 85}",0.4625,0.6375,0.5625,0.625,0.5125,0.5599999999999999,0.066332495807108,9836
2193,1.0149462223052979,0.023463523161486973,0.02326226234436035,0.000922939266547559,2,210,86,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 86}",0.4625,0.6375,0.5625,0.625,0.5125,0.5599999999999999,0.066332495807108,9836
2194,1.030988597869873,0.026798160401213748,0.023377180099487305,0.001455744945245086,2,210,87,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 87}",0.4625,0.6375,0.575,0.625,0.5125,0.5625,0.06661456297237113,9763
2195,1.0430170536041259,0.014928740784889106,0.02492804527282715,0.001357139951599699,2,210,88,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 88}",0.4625,0.625,0.575,0.6125,0.5125,0.5574999999999999,0.061542668125455856,9933
2196,1.0410472869873046,0.01984226815299418,0.02375764846801758,0.00136919326168114,2,210,89,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 89}",0.4625,0.625,0.575,0.6125,0.5125,0.5574999999999999,0.061542668125455856,9933
2197,1.0725676536560058,0.02451738302232827,0.024846267700195313,0.0012538569161851135,2,210,90,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 90}",0.4625,0.625,0.575,0.6125,0.5125,0.5574999999999999,0.061542668125455856,9933
2198,1.0709428787231445,0.022542343696532977,0.02474637031555176,0.0009692497374352413,2,210,91,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 91}",0.4625,0.625,0.575,0.6125,0.5125,0.5574999999999999,0.061542668125455856,9933
2199,1.0809385776519775,0.027570138754836035,0.02395906448364258,0.000933989069172912,2,210,92,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 92}",0.4625,0.625,0.575,0.6125,0.5125,0.5574999999999999,0.061542668125455856,9933
2200,1.1016093254089356,0.02119651402673868,0.025930261611938475,0.002635074914589202,2,210,93,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 93}",0.4625,0.625,0.575,0.6125,0.5125,0.5574999999999999,0.061542668125455856,9933
2201,1.1127418994903564,0.023401943131125452,0.024756908416748047,0.0006382532069527741,2,210,94,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 94}",0.4625,0.625,0.575,0.6125,0.5125,0.5574999999999999,0.061542668125455856,9933
2202,1.1169769287109375,0.013791938900278569,0.02477855682373047,0.0006642084260488605,2,210,95,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 95}",0.4625,0.625,0.575,0.6125,0.5125,0.5574999999999999,0.061542668125455856,9933
2203,1.1498114109039306,0.015908707068681038,0.026214742660522462,0.0017687066155567897,2,210,96,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 96}",0.4625,0.625,0.575,0.6125,0.5125,0.5574999999999999,0.061542668125455856,9933
2204,1.1479166984558105,0.02707177713876839,0.025365591049194336,0.0006746748208344276,2,210,97,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 97}",0.4625,0.6125,0.575,0.6125,0.525,0.5575,0.057336724705898574,9910
2205,1.1622798442840576,0.02112963181482031,0.027185392379760743,0.002128145719732175,2,210,98,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 98}",0.4625,0.6125,0.575,0.6125,0.525,0.5575,0.057336724705898574,9910
2206,1.1790112018585206,0.02526649499249944,0.025972509384155275,0.0007026592436945793,2,210,99,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 99}",0.4625,0.6125,0.575,0.6125,0.525,0.5575,0.057336724705898574,9910
2207,1.1882684230804443,0.028553521315598403,0.02801690101623535,0.0028719835757895235,2,210,100,"{'max_depth': 2, 'max_features': 210, 'n_estimators': 100}",0.4625,0.6125,0.575,0.6125,0.525,0.5575,0.057336724705898574,9910
2208,0.07110223770141602,0.007048676961659493,0.0027914047241210938,0.0002721298006192197,2,230,5,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 5}",0.375,0.5125,0.5125,0.475,0.475,0.47000000000000003,0.050373604199024695,10364
2209,0.08458948135375977,0.00588512178990301,0.0038030147552490234,0.0013372770454381053,2,230,6,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 6}",0.3875,0.5125,0.55,0.6125,0.475,0.5075000000000001,0.07524958471646208,10310
2210,0.09514713287353516,0.005248737106477109,0.0037412643432617188,0.0007636331295545759,2,230,7,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 7}",0.3875,0.5125,0.5125,0.6,0.4875,0.4999999999999999,0.06800735254367721,10335
2211,0.10936741828918457,0.007930169744156612,0.003857326507568359,0.0009166478264250232,2,230,8,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 8}",0.4,0.5125,0.4625,0.5875,0.4875,0.48999999999999994,0.06144102863722253,10351
2212,0.12639660835266114,0.015121308873084096,0.0064699649810791016,0.0054672148539194184,2,230,9,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 9}",0.4,0.5125,0.425,0.6375,0.475,0.48999999999999994,0.08344159634139316,10351
2213,0.13763442039489746,0.00854116818589191,0.0038809776306152344,0.00021276867263148326,2,230,10,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 10}",0.4,0.6,0.4125,0.625,0.5125,0.51,0.09266876496425318,10298
2214,0.14899129867553712,0.00716915218943074,0.0040628910064697266,0.0001475945421916493,2,230,11,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 11}",0.4,0.575,0.4625,0.65,0.475,0.5125,0.08874119674649424,10288
2215,0.1604621410369873,0.006106953301012024,0.0043395042419433595,0.0001349300369579164,2,230,12,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 12}",0.4,0.5375,0.4625,0.6625,0.5,0.5125,0.08767838958375089,10288
2216,0.1755033016204834,0.0075161734631152164,0.004655313491821289,9.629600972234374e-05,2,230,13,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 13}",0.4,0.5375,0.5,0.625,0.5125,0.515,0.07219764539096825,10279
2217,0.1876321792602539,0.007442926464800979,0.004926109313964843,0.00032369501764316426,2,230,14,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 14}",0.4,0.55,0.55,0.625,0.5125,0.5275000000000001,0.07348469228349534,10225
2218,0.1998288631439209,0.007955756069906093,0.00504918098449707,0.00014539877635332059,2,230,15,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 15}",0.4,0.5375,0.55,0.6375,0.5125,0.5275000000000001,0.07640353394968061,10225
2219,0.2146120548248291,0.01301445840930111,0.005574464797973633,0.0004494853818150787,2,230,16,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 16}",0.4,0.5375,0.525,0.6375,0.5125,0.5225,0.07558108228915485,10250
2220,0.22896966934204102,0.007619323006890721,0.0063515186309814455,0.0011730510176299973,2,230,17,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 17}",0.4125,0.5375,0.525,0.6375,0.525,0.5275,0.07132671308843552,10236
2221,0.2381838321685791,0.009443004203525947,0.006289005279541016,0.0010779462788032186,2,230,18,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 18}",0.4125,0.525,0.4625,0.675,0.525,0.52,0.08824681297361398,10255
2222,0.25013232231140137,0.007775368546076537,0.00663599967956543,0.0005194301349201127,2,230,19,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 19}",0.4125,0.5875,0.4875,0.6625,0.525,0.5349999999999999,0.0852936105461599,10195
2223,0.262890100479126,0.011822386351902175,0.006619930267333984,0.000793613993726723,2,230,20,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 20}",0.4125,0.5875,0.4875,0.65,0.5125,0.53,0.08200609733428364,10213
2224,0.2726131439208984,0.017661498201388525,0.006877279281616211,0.0005649039843117607,2,230,21,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 21}",0.4125,0.6,0.5,0.65,0.525,0.5375,0.08215838362577492,10169
2225,0.2879631519317627,0.011702221906073965,0.006853246688842773,0.00014643634192407361,2,230,22,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 22}",0.4125,0.6125,0.4625,0.65,0.5,0.5275,0.08993052874302476,10236
2226,0.3063333034515381,0.011656816227161892,0.0070305347442626955,0.00021099909011493628,2,230,23,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 23}",0.4125,0.6,0.4375,0.6375,0.5125,0.5199999999999999,0.08789197915623471,10261
2227,0.3061655521392822,0.008261072630618994,0.007678842544555664,0.0002583073407339244,2,230,24,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 24}",0.4125,0.5875,0.5,0.625,0.5125,0.5275000000000001,0.07390872749547243,10225
2228,0.32721171379089353,0.00849493568385395,0.007691144943237305,0.00019571554472153386,2,230,25,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 25}",0.4125,0.5875,0.5625,0.6375,0.5125,0.5425000000000001,0.07648529270389177,10120
2229,0.3372838020324707,0.012194957680366878,0.007871246337890625,0.00038114699778749636,2,230,26,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 26}",0.4125,0.5875,0.525,0.65,0.5125,0.5375,0.07945124291035353,10169
2230,0.35178232192993164,0.008081890154052362,0.00870342254638672,0.0007007026785287125,2,230,27,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 27}",0.4375,0.6,0.55,0.65,0.5125,0.55,0.07288689868556626,10038
2231,0.3608719348907471,0.011395970628035788,0.009054803848266601,0.0013837001745130569,2,230,28,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 28}",0.425,0.5875,0.55,0.65,0.5,0.5425,0.07648529270389179,10123
2232,0.3693694114685059,0.008340674140503325,0.008533334732055664,0.00029212694435949824,2,230,29,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 29}",0.425,0.5875,0.5625,0.6625,0.5125,0.55,0.07905694150420949,10038
2233,0.39054694175720217,0.007875601080801351,0.00894012451171875,0.0004035340375369319,2,230,30,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 30}",0.4125,0.575,0.55,0.6625,0.4875,0.5375,0.08403868156985805,10169
2234,0.402849817276001,0.015359625996199064,0.009040307998657227,0.00039512360663570585,2,230,31,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 31}",0.4125,0.6,0.55,0.6625,0.4875,0.5425,0.08681877677092668,10123
2235,0.4087367534637451,0.012702096544918407,0.009167957305908202,0.00024966395826540405,2,230,32,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 32}",0.425,0.6,0.5375,0.65,0.4875,0.5399999999999999,0.07960841664045329,10160
2236,0.42631869316101073,0.014706911395420331,0.010103321075439453,0.0010052323504650658,2,230,33,"{'max_depth': 2, 'max_features': 230, 'n_estimators': 33}",0.4375,0.6125,0.5625,0.6625,0.5,0.5549999999999999,0.07968688725254613,9980
